Port,Protocol,Count
1112,tcp,7
42586,tcp,18
54853,tcp,20
59675,tcp,14
19300,tcp,8
5458,tcp,18
19291,tcp,15
21104,tcp,15
40004,tcp,15
56161,tcp,14
16629,tcp,17
1900,tcp,21
10653,tcp,14
16953,tcp,24
11659,tcp,19
3045,tcp,19
20227,tcp,8
61122,tcp,14
58054,tcp,15
8670,tcp,18
31366,tcp,13
11838,tcp,20
25490,tcp,17
58934,tcp,15
52507,tcp,13
26450,tcp,15
40437,tcp,13
13596,tcp,14
45501,tcp,10
36951,tcp,13
56286,tcp,13
9158,tcp,13
3886,tcp,19
28600,tcp,10
48123,tcp,14
34347,tcp,16
64281,tcp,19
5062,tcp,15
4423,tcp,14
42550,tcp,13
34247,tcp,15
25708,tcp,13
55908,tcp,17
39150,tcp,15
54493,tcp,11
12058,tcp,13
26880,tcp,13
32031,tcp,18
46526,tcp,20
13832,tcp,14
35629,tcp,16
54674,tcp,11
37312,tcp,9
45848,tcp,15
14666,tcp,12
63650,tcp,16
59895,tcp,13
13559,tcp,20
9455,tcp,21
53793,tcp,18
20406,tcp,14
61203,tcp,14
43074,tcp,17
12139,tcp,9
53527,tcp,23
31460,tcp,16
41221,tcp,16
16491,tcp,16
3014,tcp,12
41007,tcp,16
21752,tcp,24
59729,tcp,21
5309,tcp,12
26117,tcp,20
45026,tcp,25
46967,tcp,16
28729,tcp,16
11050,tcp,16
32098,tcp,12
61784,tcp,16
1286,tcp,20
2542,tcp,14
65158,tcp,12
13471,tcp,18
16367,tcp,11
40922,tcp,14
43419,tcp,13
21485,tcp,15
40249,tcp,17
64886,tcp,14
34508,tcp,13
13652,tcp,25
8228,tcp,16
11205,tcp,19
35254,tcp,20
31869,tcp,22
54685,tcp,14
13569,tcp,13
3288,tcp,19
14575,tcp,13
23064,tcp,10
12157,tcp,9
58770,tcp,13
17143,tcp,17
17889,tcp,8
46826,tcp,10
30143,tcp,21
7811,tcp,15
18890,tcp,18
13927,tcp,12
20006,tcp,18
41867,tcp,21
21513,tcp,21
18654,tcp,16
32521,tcp,11
33006,tcp,26
2565,tcp,22
27833,tcp,12
4529,tcp,10
64743,tcp,11
39151,tcp,15
35191,tcp,15
65196,tcp,15
43697,tcp,16
52182,tcp,9
25452,tcp,25
59502,tcp,16
20035,tcp,18
46423,tcp,12
49702,tcp,16
41441,tcp,12
49850,tcp,12
25498,tcp,18
14438,tcp,16
33172,tcp,19
9206,tcp,24
16942,tcp,15
24996,tcp,16
21533,tcp,17
53118,tcp,13
23745,tcp,14
29048,tcp,14
3825,tcp,20
42421,tcp,12
11568,tcp,12
23644,tcp,10
26734,tcp,18
36204,tcp,11
38497,tcp,15
64890,tcp,17
29229,tcp,13
14233,tcp,14
41484,tcp,13
50679,tcp,21
32256,tcp,14
61596,tcp,15
54512,tcp,16
1615,tcp,17
58591,tcp,9
6355,tcp,14
7129,tcp,11
54521,tcp,18
49384,tcp,15
40828,tcp,19
57354,tcp,11
24517,tcp,22
49070,tcp,16
28367,tcp,14
36879,tcp,19
33299,tcp,12
29487,tcp,18
51299,tcp,12
40188,tcp,15
57172,tcp,14
26135,tcp,15
13203,tcp,14
24051,tcp,7
45688,tcp,13
20735,tcp,12
11536,tcp,14
11480,tcp,22
62488,tcp,18
7848,tcp,19
4905,tcp,17
32618,tcp,17
43907,tcp,16
20277,tcp,15
3482,tcp,14
40569,tcp,17
10721,tcp,11
41699,tcp,19
12655,tcp,20
36282,tcp,13
64706,tcp,16
63432,tcp,17
33529,tcp,19
47095,tcp,13
42872,tcp,17
40809,tcp,12
37460,tcp,12
29269,tcp,15
41349,tcp,16
59085,tcp,19
19817,tcp,23
34392,tcp,36
6674,tcp,14
53168,tcp,17
20386,tcp,17
29033,tcp,18
6854,tcp,17
46545,tcp,15
50785,tcp,15
56212,tcp,19
59470,tcp,14
37912,tcp,15
62732,tcp,10
42582,tcp,11
12810,tcp,13
46056,tcp,11
50921,tcp,17
56661,tcp,11
61339,tcp,13
56192,tcp,12
44540,tcp,10
7588,tcp,11
8337,tcp,19
29261,tcp,23
54790,tcp,12
42366,tcp,20
15055,tcp,20
3500,tcp,12
65410,tcp,15
48806,tcp,14
61736,tcp,8
46061,tcp,14
40993,tcp,15
51522,tcp,13
9236,tcp,12
10246,tcp,16
32612,tcp,21
16976,tcp,15
41457,tcp,12
11747,tcp,18
44808,tcp,11
12873,tcp,15
28310,tcp,20
31225,tcp,14
24824,tcp,14
41712,tcp,15
57520,tcp,20
42123,tcp,24
61835,tcp,13
62610,tcp,18
19007,tcp,18
5082,tcp,21
52257,tcp,13
8489,tcp,13
27512,tcp,14
29797,tcp,12
65276,tcp,21
25193,tcp,15
14927,tcp,17
39514,tcp,15
4785,tcp,18
21073,tcp,11
33307,tcp,16
16296,tcp,12
49720,tcp,17
37222,tcp,13
59897,tcp,13
9986,tcp,19
22272,tcp,22
53444,tcp,20
52526,tcp,19
9230,tcp,14
43957,tcp,18
4425,tcp,18
52765,tcp,14
8676,tcp,16
7022,tcp,12
30706,tcp,20
53764,tcp,9
46571,tcp,13
62476,tcp,15
45332,tcp,8
7327,tcp,14
58363,tcp,14
9501,tcp,13
19138,tcp,16
26299,tcp,14
49776,tcp,21
47459,tcp,16
28616,tcp,18
43544,tcp,25
30650,tcp,19
41815,tcp,11
3927,tcp,19
12111,tcp,22
58979,tcp,18
39034,tcp,11
24424,tcp,9
32295,tcp,14
46489,tcp,7
25472,tcp,14
7352,tcp,13
62335,tcp,20
1946,tcp,12
17149,tcp,16
4539,tcp,13
60357,tcp,14
8054,tcp,14
57039,tcp,17
27135,tcp,16
58855,tcp,19
4427,tcp,20
37419,tcp,23
51394,tcp,16
6869,tcp,9
56910,tcp,13
24991,tcp,15
21770,tcp,15
55216,tcp,16
21790,tcp,14
23912,tcp,18
51508,tcp,10
41421,tcp,9
38465,tcp,17
55055,tcp,16
53336,tcp,13
24486,tcp,10
27164,tcp,23
40465,tcp,16
62466,tcp,11
13343,tcp,18
17365,tcp,16
23199,tcp,17
38063,tcp,10
34554,tcp,17
54777,tcp,12
62393,tcp,21
35281,tcp,11
26853,tcp,17
43767,tcp,16
33300,tcp,14
43913,tcp,16
39662,tcp,17
65134,tcp,13
10813,tcp,10
19526,tcp,17
21636,tcp,19
12594,tcp,7
28049,tcp,18
59635,tcp,8
13450,tcp,14
50752,tcp,15
49502,tcp,11
38616,tcp,16
44519,tcp,17
65326,tcp,12
35187,tcp,14
49261,tcp,13
17002,tcp,16
44454,tcp,18
9038,tcp,15
21557,tcp,15
55951,tcp,14
12951,tcp,17
2966,tcp,14
45856,tcp,17
23775,tcp,10
19026,tcp,17
8095,tcp,15
30680,tcp,16
27143,tcp,16
43617,tcp,16
19863,tcp,21
18597,tcp,17
15401,tcp,13
2359,tcp,9
6006,tcp,10
29294,tcp,13
53163,tcp,14
29234,tcp,15
21406,tcp,15
4667,tcp,10
23655,tcp,19
27616,tcp,21
64451,tcp,13
17573,tcp,13
11193,tcp,20
20476,tcp,11
58802,tcp,18
2802,tcp,18
63843,tcp,14
7954,tcp,22
35074,tcp,14
54800,tcp,17
26032,tcp,25
23383,tcp,15
38814,tcp,10
21024,tcp,20
51739,tcp,13
48391,tcp,12
18903,tcp,16
8594,tcp,13
28497,tcp,16
10303,tcp,20
32890,tcp,12
34423,tcp,21
61659,tcp,19
4835,tcp,22
55200,tcp,12
54243,tcp,18
9669,tcp,14
21649,tcp,16
14062,tcp,13
42154,tcp,19
16070,tcp,11
25277,tcp,13
58403,tcp,18
23266,tcp,18
29381,tcp,20
5964,tcp,11
27029,tcp,19
51362,tcp,15
32511,tcp,15
6424,tcp,14
50100,tcp,16
37295,tcp,15
9276,tcp,8
11766,tcp,17
37318,tcp,18
60806,tcp,16
50390,tcp,18
61600,tcp,20
5694,tcp,15
37057,tcp,15
46083,tcp,23
52355,tcp,12
59272,tcp,11
59777,tcp,9
64305,tcp,16
16121,tcp,22
51152,tcp,16
60138,tcp,12
31295,tcp,14
58834,tcp,11
22361,tcp,20
61808,tcp,21
64119,tcp,15
51851,tcp,20
24410,tcp,16
21383,tcp,14
56146,tcp,15
15801,tcp,24
55994,tcp,15
6733,tcp,23
41638,tcp,18
35351,tcp,20
65524,tcp,22
38096,tcp,10
49592,tcp,21
18601,tcp,15
38746,tcp,14
40806,tcp,20
48780,tcp,17
6903,tcp,12
45734,tcp,13
51730,tcp,15
41667,tcp,17
49542,tcp,15
12229,tcp,10
58578,tcp,15
5976,tcp,14
42357,tcp,14
12638,tcp,18
20916,tcp,13
39871,tcp,17
41252,tcp,11
60578,tcp,13
51459,tcp,14
32041,tcp,21
3330,tcp,19
3799,tcp,16
28198,tcp,16
39644,tcp,8
1944,tcp,11
57543,tcp,12
31543,tcp,12
59246,tcp,19
33815,tcp,13
23114,tcp,19
10313,tcp,16
36402,tcp,9
46060,tcp,12
26855,tcp,10
18793,tcp,21
35855,tcp,19
45475,tcp,15
5620,tcp,8
6703,tcp,17
26969,tcp,16
52358,tcp,19
18636,tcp,13
4335,tcp,16
61979,tcp,12
31455,tcp,15
39155,tcp,17
41693,tcp,22
42440,tcp,12
31214,tcp,30
3860,tcp,15
4304,tcp,10
51208,tcp,16
15866,tcp,18
30330,tcp,16
43310,tcp,13
20331,tcp,13
1429,tcp,12
52838,tcp,14
62674,tcp,16
52666,tcp,11
62294,tcp,20
39863,tcp,13
17935,tcp,16
3056,tcp,18
29600,tcp,16
30795,tcp,14
53903,tcp,15
3861,tcp,19
25702,tcp,18
61021,tcp,10
29660,tcp,13
27230,tcp,20
55611,tcp,18
63229,tcp,16
26063,tcp,19
25059,tcp,11
11294,tcp,22
24371,tcp,20
21930,tcp,13
3788,tcp,12
59555,tcp,16
45053,tcp,18
24844,tcp,12
6556,tcp,14
58956,tcp,14
55582,tcp,19
36441,tcp,16
9687,tcp,19
25923,tcp,13
7120,tcp,16
53871,tcp,10
2443,tcp,21
61912,tcp,6
50996,tcp,13
57735,tcp,19
57928,tcp,12
25456,tcp,18
65049,tcp,11
7434,tcp,20
36880,tcp,12
41887,tcp,13
41655,tcp,19
62545,tcp,20
6443,tcp,14
65061,tcp,16
24133,tcp,13
27253,tcp,18
23466,tcp,11
49922,tcp,14
10268,tcp,21
23662,tcp,11
52181,tcp,21
30045,tcp,13
44715,tcp,13
9952,tcp,11
13535,tcp,17
41824,tcp,11
49330,tcp,14
58673,tcp,16
43189,tcp,16
28576,tcp,13
40203,tcp,14
61014,tcp,12
65367,tcp,19
8537,tcp,9
50014,tcp,11
27479,tcp,15
41337,tcp,14
15328,tcp,13
57712,tcp,14
38737,tcp,9
62159,tcp,16
56193,tcp,17
34235,tcp,11
51363,tcp,14
48420,tcp,19
36401,tcp,18
19489,tcp,20
12092,tcp,13
36552,tcp,8
26717,tcp,21
6167,tcp,13
56721,tcp,10
60402,tcp,24
8119,tcp,19
33738,tcp,26
56230,tcp,14
3108,tcp,10
49644,tcp,27
23050,tcp,16
32179,tcp,16
56371,tcp,13
34616,tcp,16
45816,tcp,20
1907,tcp,14
13067,tcp,13
53878,tcp,20
55759,tcp,12
55728,tcp,17
42103,tcp,11
29503,tcp,24
17219,tcp,14
57693,tcp,17
42570,tcp,15
38708,tcp,17
46968,tcp,15
34503,tcp,14
62312,tcp,21
55583,tcp,15
14217,tcp,14
14878,tcp,15
8435,tcp,16
62542,tcp,22
45983,tcp,19
45588,tcp,12
27024,tcp,11
29568,tcp,14
65138,tcp,15
56299,tcp,20
3397,tcp,15
47167,tcp,11
38259,tcp,19
52178,tcp,18
60418,tcp,11
7931,tcp,19
17781,tcp,20
42349,tcp,10
57544,tcp,16
10364,tcp,14
21451,tcp,22
48333,tcp,16
10077,tcp,20
18117,tcp,19
16639,tcp,15
19113,tcp,14
38710,tcp,13
20493,tcp,13
13274,tcp,13
59035,tcp,19
25262,tcp,17
49546,tcp,25
13846,tcp,14
20232,tcp,13
19442,tcp,18
48377,tcp,12
4056,tcp,22
46362,tcp,17
10803,tcp,22
54147,tcp,9
21083,tcp,17
47418,tcp,16
43947,tcp,11
61859,tcp,18
5713,tcp,15
3592,tcp,20
45234,tcp,19
43548,tcp,12
39668,tcp,7
50702,tcp,22
8681,tcp,19
4129,tcp,16
39486,tcp,19
9217,tcp,15
48933,tcp,14
40500,tcp,20
34921,tcp,18
50514,tcp,15
53159,tcp,5
27668,tcp,13
3447,tcp,11
42299,tcp,16
5163,tcp,11
16331,tcp,14
59733,tcp,16
41673,tcp,16
13491,tcp,20
62539,tcp,19
61200,tcp,15
42792,tcp,13
58486,tcp,13
27851,tcp,13
29028,tcp,15
61783,tcp,17
20848,tcp,15
4003,tcp,16
46820,tcp,23
34491,tcp,22
39385,tcp,13
57877,tcp,19
34574,tcp,15
3565,tcp,18
36188,tcp,24
2191,tcp,23
7267,tcp,13
31567,tcp,14
2594,tcp,19
56166,tcp,19
48086,tcp,19
30710,tcp,13
2549,tcp,12
12697,tcp,18
44872,tcp,18
58915,tcp,14
29391,tcp,13
36413,tcp,9
10243,tcp,18
23829,tcp,13
63403,tcp,11
26236,tcp,18
57239,tcp,15
61639,tcp,16
63084,tcp,11
52644,tcp,14
63070,tcp,18
1806,tcp,20
49819,tcp,17
63554,tcp,20
10284,tcp,12
55901,tcp,18
20600,tcp,18
39340,tcp,17
50607,tcp,13
34182,tcp,11
56233,tcp,9
50929,tcp,16
54131,tcp,15
37800,tcp,21
35986,tcp,14
15744,tcp,19
26903,tcp,17
32126,tcp,11
15471,tcp,18
59751,tcp,17
25641,tcp,19
50424,tcp,18
5286,tcp,12
36571,tcp,16
33892,tcp,11
46609,tcp,27
26639,tcp,14
22632,tcp,20
63232,tcp,18
58110,tcp,12
17914,tcp,14
29148,tcp,13
48711,tcp,22
3019,tcp,19
56029,tcp,18
21664,tcp,15
54850,tcp,23
61759,tcp,16
42217,tcp,15
60564,tcp,14
65488,tcp,12
44661,tcp,17
22126,tcp,26
16392,tcp,18
8198,tcp,14
4940,tcp,15
32684,tcp,12
56952,tcp,14
32784,tcp,13
4676,tcp,10
41120,tcp,12
22792,tcp,12
64564,tcp,14
4696,tcp,16
32224,tcp,19
48727,tcp,11
44173,tcp,16
4162,tcp,16
52088,tcp,21
43559,tcp,17
9117,tcp,11
5260,tcp,17
23954,tcp,8
42772,tcp,8
39289,tcp,13
32351,tcp,19
32190,tcp,23
42061,tcp,15
6601,tcp,18
51675,tcp,13
52256,tcp,17
47537,tcp,18
1186,tcp,12
36514,tcp,15
26944,tcp,21
21897,tcp,14
36411,tcp,9
16195,tcp,16
64174,tcp,16
25820,tcp,14
14513,tcp,22
60486,tcp,14
26526,tcp,13
16476,tcp,17
39996,tcp,15
52687,tcp,19
7059,tcp,12
61646,tcp,13
31791,tcp,26
59584,tcp,16
6204,tcp,20
29972,tcp,21
4534,tcp,11
13795,tcp,14
61502,tcp,10
21343,tcp,13
32445,tcp,17
31953,tcp,15
58722,tcp,19
20865,tcp,13
65042,tcp,16
17200,tcp,14
39017,tcp,9
51746,tcp,14
54054,tcp,17
12713,tcp,18
19959,tcp,17
51161,tcp,15
35283,tcp,11
60783,tcp,14
21558,tcp,23
8836,tcp,16
65531,tcp,11
38566,tcp,18
62971,tcp,16
59227,tcp,15
54207,tcp,10
58884,tcp,17
18097,tcp,15
39964,tcp,11
14701,tcp,17
45426,tcp,15
32712,tcp,12
51678,tcp,17
56522,tcp,19
41927,tcp,12
12466,tcp,13
15954,tcp,15
3462,tcp,14
42122,tcp,12
29338,tcp,17
50436,tcp,13
2904,tcp,19
41338,tcp,9
23119,tcp,16
27175,tcp,18
43165,tcp,13
16506,tcp,12
43008,tcp,21
11842,tcp,14
36146,tcp,18
10692,tcp,16
28468,tcp,11
52055,tcp,8
29984,tcp,14
18810,tcp,14
12415,tcp,18
34945,tcp,21
17789,tcp,12
28688,tcp,12
49262,tcp,15
23726,tcp,17
22795,tcp,22
16457,tcp,21
52983,tcp,15
56898,tcp,14
7473,tcp,15
33707,tcp,18
4654,tcp,15
24756,tcp,21
57779,tcp,13
61095,tcp,15
27645,tcp,14
17086,tcp,8
58390,tcp,21
37578,tcp,14
55769,tcp,18
22183,tcp,16
42489,tcp,16
43016,tcp,14
53950,tcp,13
39029,tcp,20
39294,tcp,19
47491,tcp,24
8023,tcp,24
8314,tcp,13
14256,tcp,12
30734,tcp,12
41932,tcp,15
44326,tcp,10
18825,tcp,13
28707,tcp,11
37772,tcp,13
62299,tcp,15
21684,tcp,16
9092,tcp,13
2951,tcp,14
26575,tcp,15
1844,tcp,18
25811,tcp,14
40871,tcp,16
33020,tcp,14
64028,tcp,17
6426,tcp,11
18294,tcp,12
29202,tcp,22
51351,tcp,16
13404,tcp,21
20964,tcp,11
62609,tcp,13
40976,tcp,16
23437,tcp,21
24662,tcp,16
34842,tcp,11
33581,tcp,15
56883,tcp,20
28951,tcp,23
18246,tcp,21
58534,tcp,19
25471,tcp,18
62752,tcp,14
15369,tcp,19
63479,tcp,16
27120,tcp,15
50289,tcp,15
63322,tcp,18
47316,tcp,17
15082,tcp,10
28418,tcp,22
29041,tcp,14
45884,tcp,18
19106,tcp,20
40266,tcp,20
55236,tcp,16
25848,tcp,10
44798,tcp,19
42378,tcp,17
20008,tcp,16
39637,tcp,22
61523,tcp,17
12731,tcp,11
26307,tcp,14
55049,tcp,14
34065,tcp,16
27951,tcp,18
34285,tcp,15
38622,tcp,20
54451,tcp,21
25223,tcp,13
14025,tcp,14
6304,tcp,19
7711,tcp,16
20822,tcp,17
64488,tcp,14
57737,tcp,14
50295,tcp,13
36041,tcp,21
26769,tcp,15
8757,tcp,18
19395,tcp,11
49859,tcp,9
22563,tcp,11
23349,tcp,21
10021,tcp,18
15419,tcp,17
21928,tcp,15
46330,tcp,19
31814,tcp,11
25412,tcp,15
7858,tcp,16
13696,tcp,9
17095,tcp,13
40407,tcp,18
27044,tcp,18
55643,tcp,15
47269,tcp,11
64797,tcp,10
51167,tcp,12
37508,tcp,17
10751,tcp,14
30073,tcp,9
46661,tcp,19
64675,tcp,17
55835,tcp,13
44197,tcp,8
30998,tcp,16
19864,tcp,12
49835,tcp,16
57158,tcp,26
7964,tcp,18
7705,tcp,15
19123,tcp,10
18123,tcp,16
18440,tcp,14
22953,tcp,19
22696,tcp,20
45576,tcp,17
4614,tcp,10
40481,tcp,12
3896,tcp,15
21489,tcp,11
28762,tcp,11
17787,tcp,21
16323,tcp,18
35240,tcp,16
39158,tcp,16
65368,tcp,21
65072,tcp,20
53884,tcp,15
61815,tcp,13
53402,tcp,24
14448,tcp,19
36830,tcp,17
27393,tcp,21
51831,tcp,19
6344,tcp,15
57339,tcp,15
10822,tcp,19
45424,tcp,10
44816,tcp,21
3640,tcp,23
15642,tcp,16
54449,tcp,17
26164,tcp,13
26094,tcp,13
26260,tcp,13
31221,tcp,15
25451,tcp,13
35503,tcp,15
31911,tcp,15
6236,tcp,14
57869,tcp,13
7446,tcp,12
47767,tcp,16
31414,tcp,8
59054,tcp,11
47955,tcp,20
27825,tcp,9
37309,tcp,14
14737,tcp,9
32197,tcp,16
51854,tcp,11
16014,tcp,14
2929,tcp,11
11708,tcp,22
51425,tcp,15
27470,tcp,17
59849,tcp,19
23450,tcp,10
10817,tcp,18
3649,tcp,17
55590,tcp,14
40688,tcp,13
39627,tcp,16
13985,tcp,13
22144,tcp,9
25226,tcp,18
1299,tcp,16
47760,tcp,19
47836,tcp,13
63120,tcp,20
5721,tcp,21
41957,tcp,20
2695,tcp,13
14450,tcp,16
21340,tcp,20
60510,tcp,18
14594,tcp,15
37756,tcp,16
48180,tcp,16
49001,tcp,15
37844,tcp,25
11161,tcp,19
28583,tcp,20
47007,tcp,18
4082,tcp,12
42677,tcp,11
15251,tcp,19
62975,tcp,12
45801,tcp,25
33343,tcp,17
55371,tcp,20
6469,tcp,18
37023,tcp,13
54789,tcp,17
24296,tcp,16
17497,tcp,16
16138,tcp,12
58056,tcp,12
1230,tcp,20
65520,tcp,15
34766,tcp,11
27322,tcp,23
10979,tcp,12
18336,tcp,13
51874,tcp,21
17640,tcp,14
31381,tcp,14
35963,tcp,21
60631,tcp,22
61678,tcp,18
10874,tcp,16
52498,tcp,20
32902,tcp,12
36532,tcp,18
52887,tcp,15
54509,tcp,14
65397,tcp,14
11214,tcp,10
50450,tcp,19
13143,tcp,22
2061,tcp,16
36971,tcp,12
24431,tcp,12
56785,tcp,14
57258,tcp,21
29008,tcp,15
36466,tcp,11
16740,tcp,8
19931,tcp,14
47986,tcp,12
10725,tcp,14
24472,tcp,19
29888,tcp,15
23842,tcp,20
26093,tcp,18
21258,tcp,10
42718,tcp,21
8543,tcp,15
45346,tcp,21
7114,tcp,23
56732,tcp,15
20292,tcp,15
2496,tcp,10
38723,tcp,17
61887,tcp,13
12264,tcp,17
19644,tcp,26
38948,tcp,18
31504,tcp,16
37634,tcp,9
31124,tcp,19
1745,tcp,12
58382,tcp,21
45931,tcp,15
42347,tcp,13
20132,tcp,13
56899,tcp,19
16151,tcp,18
64138,tcp,15
35766,tcp,14
32271,tcp,22
17092,tcp,17
59509,tcp,17
37628,tcp,13
59525,tcp,13
47956,tcp,12
55837,tcp,12
58745,tcp,19
19011,tcp,10
29567,tcp,19
42956,tcp,18
54328,tcp,20
19061,tcp,12
60000,tcp,20
60463,tcp,14
38479,tcp,15
18581,tcp,15
24333,tcp,16
38239,tcp,17
12941,tcp,12
27159,tcp,13
24357,tcp,13
32395,tcp,15
20298,tcp,15
53115,tcp,12
45504,tcp,11
46357,tcp,20
4240,tcp,13
47397,tcp,21
3683,tcp,16
19642,tcp,15
3155,tcp,10
27106,tcp,15
31207,tcp,16
7317,tcp,12
10674,tcp,16
12323,tcp,17
49203,tcp,16
36484,tcp,11
25463,tcp,7
51382,tcp,14
13200,tcp,12
18362,tcp,16
54276,tcp,12
52613,tcp,16
20681,tcp,14
54360,tcp,15
7358,tcp,15
15006,tcp,14
59188,tcp,14
10081,tcp,23
56510,tcp,14
3899,tcp,17
4222,tcp,10
13118,tcp,18
18984,tcp,14
42074,tcp,13
45709,tcp,17
37799,tcp,23
57265,tcp,17
35080,tcp,14
37870,tcp,16
65291,tcp,16
30534,tcp,10
14809,tcp,15
7350,tcp,17
47751,tcp,17
5254,tcp,20
47605,tcp,21
50219,tcp,22
14349,tcp,11
63900,tcp,10
35755,tcp,9
51538,tcp,23
37160,tcp,16
8797,tcp,9
15047,tcp,11
29779,tcp,24
12016,tcp,17
28123,tcp,15
47206,tcp,13
35393,tcp,10
26486,tcp,19
5445,tcp,14
4520,tcp,23
52934,tcp,15
42961,tcp,19
23072,tcp,16
41715,tcp,19
26814,tcp,14
26149,tcp,15
19469,tcp,8
2906,tcp,10
53981,tcp,19
48040,tcp,7
65112,tcp,13
19311,tcp,14
49602,tcp,17
45814,tcp,12
19518,tcp,18
11728,tcp,17
42311,tcp,22
36288,tcp,12
39874,tcp,18
17419,tcp,19
13311,tcp,17
56673,tcp,11
9342,tcp,10
9724,tcp,21
2452,tcp,17
27968,tcp,10
41972,tcp,11
38292,tcp,16
18503,tcp,7
64868,tcp,21
51965,tcp,9
19568,tcp,10
35947,tcp,13
62462,tcp,12
19522,tcp,16
32479,tcp,18
11515,tcp,13
33726,tcp,24
14121,tcp,13
35814,tcp,18
11739,tcp,10
47619,tcp,10
63452,tcp,17
56886,tcp,10
12013,tcp,16
53167,tcp,15
48826,tcp,17
53507,tcp,22
33034,tcp,9
64287,tcp,20
32212,tcp,9
64793,tcp,14
43874,tcp,16
16226,tcp,23
2784,tcp,12
16385,tcp,26
62400,tcp,14
11032,tcp,14
45061,tcp,13
38772,tcp,16
36878,tcp,15
29000,tcp,16
65164,tcp,11
12815,tcp,17
7427,tcp,17
25382,tcp,15
15759,tcp,17
60596,tcp,11
19818,tcp,16
55388,tcp,19
37364,tcp,15
58843,tcp,13
23627,tcp,15
31099,tcp,17
36355,tcp,15
28942,tcp,19
59852,tcp,10
37437,tcp,23
59527,tcp,21
21420,tcp,18
2764,tcp,16
29324,tcp,16
20925,tcp,18
11994,tcp,16
52788,tcp,15
48199,tcp,15
43630,tcp,12
4408,tcp,18
47713,tcp,12
43507,tcp,11
38882,tcp,13
51083,tcp,21
21797,tcp,23
44461,tcp,20
22961,tcp,11
34621,tcp,8
8415,tcp,15
50155,tcp,13
33063,tcp,16
11078,tcp,13
33145,tcp,15
45837,tcp,12
55302,tcp,13
64353,tcp,16
19448,tcp,21
46293,tcp,17
53395,tcp,13
38670,tcp,17
15039,tcp,15
42205,tcp,10
61488,tcp,15
37358,tcp,19
50310,tcp,13
53461,tcp,14
6200,tcp,16
57358,tcp,19
61237,tcp,17
1246,tcp,15
16669,tcp,16
20918,tcp,15
25723,tcp,12
53621,tcp,14
14917,tcp,14
10832,tcp,14
20354,tcp,13
14709,tcp,14
51562,tcp,19
51466,tcp,14
36761,tcp,16
20455,tcp,14
24222,tcp,13
5907,tcp,11
18951,tcp,13
21046,tcp,12
43040,tcp,17
36912,tcp,18
30838,tcp,16
18472,tcp,16
4869,tcp,16
26822,tcp,13
24250,tcp,15
45107,tcp,17
39504,tcp,23
35684,tcp,16
1773,tcp,13
57450,tcp,17
50846,tcp,12
48254,tcp,15
16775,tcp,18
27657,tcp,20
21431,tcp,17
19207,tcp,23
8461,tcp,16
5271,tcp,23
40146,tcp,9
28172,tcp,18
4256,tcp,24
64882,tcp,16
11232,tcp,14
32577,tcp,22
26429,tcp,17
48716,tcp,17
3955,tcp,14
23569,tcp,19
40284,tcp,14
40485,tcp,18
62107,tcp,18
15515,tcp,15
35241,tcp,12
4603,tcp,14
24641,tcp,15
1129,tcp,26
16826,tcp,20
7011,tcp,15
58392,tcp,5
29409,tcp,21
62499,tcp,18
35568,tcp,10
5750,tcp,17
37381,tcp,9
40475,tcp,18
62157,tcp,14
29816,tcp,15
20042,tcp,17
51796,tcp,15
52276,tcp,16
63526,tcp,18
44996,tcp,10
17153,tcp,13
37881,tcp,18
62850,tcp,11
51423,tcp,16
59595,tcp,13
21888,tcp,18
42610,tcp,14
59615,tcp,14
30108,tcp,12
41129,tcp,15
47040,tcp,21
9197,tcp,19
43524,tcp,20
64627,tcp,17
38668,tcp,15
59763,tcp,17
34260,tcp,22
22528,tcp,13
58251,tcp,18
14935,tcp,24
45905,tcp,22
64265,tcp,16
28340,tcp,13
20842,tcp,16
21495,tcp,12
41590,tcp,12
26459,tcp,15
27208,tcp,13
40327,tcp,15
62571,tcp,16
57145,tcp,15
44248,tcp,14
20016,tcp,15
62165,tcp,7
65411,tcp,9
61898,tcp,12
46950,tcp,18
40839,tcp,15
29595,tcp,17
49624,tcp,17
30844,tcp,19
40335,tcp,15
63177,tcp,14
62158,tcp,16
60586,tcp,10
19118,tcp,18
34892,tcp,9
34003,tcp,15
59253,tcp,17
44970,tcp,11
26789,tcp,13
49953,tcp,17
63903,tcp,15
55335,tcp,19
19243,tcp,17
63102,tcp,8
2654,tcp,14
62791,tcp,14
21010,tcp,13
20168,tcp,15
61347,tcp,19
54085,tcp,16
36824,tcp,11
60434,tcp,17
39544,tcp,13
47357,tcp,17
11635,tcp,10
2094,tcp,19
26016,tcp,21
3460,tcp,24
17609,tcp,17
61906,tcp,14
31330,tcp,16
13849,tcp,18
40010,tcp,18
32732,tcp,10
11689,tcp,10
54163,tcp,10
59681,tcp,7
6170,tcp,12
4177,tcp,12
45239,tcp,13
45938,tcp,16
28282,tcp,12
25598,tcp,20
7081,tcp,22
18896,tcp,15
26951,tcp,17
18045,tcp,24
50097,tcp,18
59628,tcp,16
21016,tcp,9
46522,tcp,15
45430,tcp,19
18155,tcp,13
10994,tcp,14
40316,tcp,18
8729,tcp,17
4005,tcp,9
13337,tcp,22
14416,tcp,17
51720,tcp,18
38741,tcp,15
15099,tcp,17
27900,tcp,14
